Name,Date,Location,#likes,#comments,caption,hashtags,tagged-users
2021-07-19_14-38-56_UTC,2021-07-19 09:38:56,,12,0,"Having support is all someone needs while trying to quit.🚬❌ If you know someone who is trying to quit send them some love today, and everyday!!!🥰#tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout","['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-07-20_17-31-34_UTC,2021-07-20 12:31:34,,18,0,Only good things come from quitting smoking!!!🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout,"['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-07-21_20-01-49_UTC,2021-07-21 15:01:49,,12,0,"Instead of smoking, use that time to find a new hobby!!!🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout","['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-07-24_06-38-00_UTC,2021-07-24 01:38:00,,0,1,,[],[]
2021-07-24_06-42-23_UTC,2021-07-24 01:42:23,,1,1,,[],[]
2021-07-26_18-48-53_UTC,2021-07-26 13:48:53,,10,0,One out of every 5 smoking-related deaths is caused by heart disease. 🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout,"['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-07-27_17-35-32_UTC,2021-07-27 12:35:32,,6,0,Cigarette smoking remains the leading cause of preventable death in the US. You can save your life!! 🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout,"['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-07-28_13-29-36_UTC,2021-07-28 08:29:36,,5,0,The choice is yours! 🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout,"['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-07-31_15-27-59_UTC,2021-07-31 10:27:59,,10,0,Tobacco product waste contains toxic chemicals which can be harmful to aquatic life. 🌊🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout,"['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-08-03_18-49-17_UTC,2021-08-03 13:49:17,,6,0,With fruity flavors being commonly used for vaping it’s easier to fall into the trap. Be stronger than those around you and say no!!🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout,"['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-08-06_18-48-34_UTC,2021-08-06 13:48:34,,2,0,"The time is now, today is the day to quit smoking!!!🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout","['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-08-07_21-01-49_UTC,2021-08-07 16:01:49,,5,0,"Don’t be afraid to ask for encouragement on your journey to quit, that’s what friends and family are for!!!🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout","['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-08-09_16-39-35_UTC,2021-08-09 11:39:35,,3,0,This school year let's decrease vaping use among students!!🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout,"['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-08-10_17-25-27_UTC,2021-08-10 12:25:27,,4,0,Tell your family and friends your plan to quit so they can encourage you!!!🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout,"['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-08-15_20-54-26_UTC,2021-08-15 15:54:26,,6,0,"There are so many resources to help you quit, don’t be afraid to reach out and find them!!!🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout","['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-08-16_16-31-33_UTC,2021-08-16 11:31:33,,8,0,Stay positive throughout your quitting journey!!!🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout,"['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-08-18_14-42-29_UTC,2021-08-18 09:42:29,,4,0,What helped you the most on your journey to quit?🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout,"['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-08-19_16-35-51_UTC,2021-08-19 11:35:51,,5,0,"Quitting smoking is associated with a decrease in depression, anxiety, and stress, and can increase quality of life. 🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout","['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-08-21_01-50-46_UTC,2021-08-20 20:50:46,,5,0,Believe in yourself and all things are possible!!! Start your journey today to quit tobacco!🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout,"['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-08-21_16-55-36_UTC,2021-08-21 11:55:36,,6,0,Don’t give up on your journey to quit!!!The hardest choices have the best outcome!🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout,"['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
