Name,Date,Location,#likes,#comments,caption,hashtags,tagged-users
2019-08-17_12-44-09_UTC,2019-08-17 07:44:09,,72,6,"Hoje vamos de DIY, uma balinha de menta deliciosa.
.
.
.
.
.
.
.

#vapeon #vapenation #naofumevapore #instavapers #vapebrasil #vapebr #brazilianvapers #vapelife #vapinglove #vaporizadores #vapefam #vapesp #vapepod #vapestore #podsystem #vapersbrasil #ecig #juulpods #juulvape #juulbrasil #smoke #girlsvapehard","['#vapeon', '#vapenation', '#naofumevapore', '#instavapers', '#vapebrasil', '#vapebr', '#brazilianvapers', '#vapelife', '#vapinglove', '#vaporizadores', '#vapefam', '#vapesp', '#vapepod', '#vapestore', '#podsystem', '#vapersbrasil', '#ecig', '#juulpods', '#juulvape', '#juulbrasil', '#smoke', '#girlsvapehard']",[]
2019-08-17_15-59-57_UTC,2019-08-17 10:59:57,,38,1,(not an endorsement cuz that stuff is toxiccccccc,[],[]
2019-08-18_21-42-32_UTC,2019-08-18 16:42:32,,52,0,Juul Memes will never die💯😥 #juul #juuling #juulpods #juulgang #vape #juulnation #vapenation #juulvapor #vaping #juulvape #juultricks #vapefam #vapes #vapetricks #vapepen #juulcompatible #juulpod #juulcentral #doit #vapeon #supreme #juulfam #juulmemes #juulskins #cbd #vapelife #vapeporn #doitforjuul #eonpods #bhfyp,"['#juul', '#juuling', '#juulpods', '#juulgang', '#vape', '#juulnation', '#vapenation', '#juulvapor', '#vaping', '#juulvape', '#juultricks', '#vapefam', '#vapes', '#vapetricks', '#vapepen', '#juulcompatible', '#juulpod', '#juulcentral', '#doit', '#vapeon', '#supreme', '#juulfam', '#juulmemes', '#juulskins', '#cbd', '#vapelife', '#vapeporn', '#doitforjuul', '#eonpods', '#bhfyp']",[]
2019-08-18_21-48-35_UTC,2019-08-18 16:48:35,,37,0,People who pee in the juuf room are homosexual... #juul #juuling #juulpods #juulgang #vape #juulnation #vapenation #juulvapor #vaping #juulvape #juultricks #vapefam #vapes #vapetricks #vapepen #juulcompatible #juulpod #juulcentral #doit #vapeon #supreme #juulfam #juulmemes #juulskins #cbd #vapelife #vapeporn #doitforjuul #eonpods #bhfyp,"['#juul', '#juuling', '#juulpods', '#juulgang', '#vape', '#juulnation', '#vapenation', '#juulvapor', '#vaping', '#juulvape', '#juultricks', '#vapefam', '#vapes', '#vapetricks', '#vapepen', '#juulcompatible', '#juulpod', '#juulcentral', '#doit', '#vapeon', '#supreme', '#juulfam', '#juulmemes', '#juulskins', '#cbd', '#vapelife', '#vapeporn', '#doitforjuul', '#eonpods', '#bhfyp']",[]
2019-08-19_05-18-47_UTC,2019-08-19 00:18:47,,13,1,"YA LLEGO A NOSOTROS 🔥 QUE ESPERAS.
•Juul + cargador •Juul pods 2 paquetes •Precio s/150 .
.
.
.
.
#juul #juulvape #vapeando #vape #vapetricks #vapelife #vapelyfe #vaper #vapenation #vapeshop","['#juul', '#juulvape', '#vapeando', '#vape', '#vapetricks', '#vapelife', '#vapelyfe', '#vaper', '#vapenation', '#vapeshop']",[]
2019-08-19_12-05-50_UTC,2019-08-19 07:05:50,,276,0,"🔋 Charge Your JUUL Directly From Your Phone 📱 @zodcharger⁠
⁠
Charge anywhere, anytime. ⚡️ Why ZOD? Fast charging, pod on-the-go, clip on your keys and much more⁠
⁠
Tag a JUULER who would like this⁠
⁠
Get Yours Today!!⁠
-⁠
www.ZODcharger.com⁠
Stock-up wholesale @:⁠
💻www.Midwestgoods.com⠀⠀⁠
⚡️@midwestejuicedistribution⠀⁠
-⁠
#juul #juulpods #vape #juulnation #vapenation #juulcompatible #ecig #juulgang #juulvapor #juulcentral⁠
#smoke #wholesale #juulfam #juulvape#juuldevice #doitforjuul #vapefam #vapelife #juulgirls#juullife #vapeporn⁠
#cbdoil #juuluniversity #juulbabe #midwestgoods #juulbabes #doitforthejuul #smokeshop #juulcharger#juulcase⁠","['#juul', '#juulpods', '#vape', '#juulnation', '#vapenation', '#juulcompatible', '#ecig', '#juulgang', '#juulvapor', '#juulcentral', '#smoke', '#wholesale', '#juulfam', '#juulvape', '#juuldevice', '#doitforjuul', '#vapefam', '#vapelife', '#juulgirls', '#juullife', '#vapeporn', '#cbdoil', '#juuluniversity', '#juulbabe', '#midwestgoods', '#juulbabes', '#doitforthejuul', '#smokeshop', '#juulcharger', '#juulcase']","['@zodcharger', '@midwestejuicedistribution']"
2019-08-20_08-16-16_UTC,2019-08-20 03:16:16,"Shenzhen, Guangdong",47,1,Do you need a portable charging case for your juul?,[],[]
2019-08-20_14-54-23_UTC,2019-08-20 09:54:23,,7,3,"Charging USB wire for your JUUL! 
Easy flexible access! 🔌🔋 ▪️Available @vaperjy :

https://www.vaperjy.com/index.php/home/product_view/202/JUUL-Magnetic-USB-Charger

#juul #juulpods #juulcharger #juulchargers #juulnation #juulamman #ammanjuul #vapegram #vapestagram  #vapeamman #vapejordan #jordanvape #vape #amman #jordanvapors #vapejo #ammanvape #ammanvapors #vaperjy #فيبرجيه #فيبرجي #فيب #juulpods#juultricks #juuling
#juuls #juulvape #juulgirl #vape
 #juulcase #jmatechargerer #doitforthejuul","['#juul', '#juulpods', '#juulcharger', '#juulchargers', '#juulnation', '#juulamman', '#ammanjuul', '#vapegram', '#vapestagram', '#vapeamman', '#vapejordan', '#jordanvape', '#vape', '#amman', '#jordanvapors', '#vapejo', '#ammanvape', '#ammanvapors', '#vaperjy', '#فيبرجيه', '#فيبرجي', '#فيب', '#juulpods', '#juultricks', '#juuling', '#juuls', '#juulvape', '#juulgirl', '#vape', '#juulcase', '#jmatechargerer', '#doitforthejuul']",['@vaperjy']
2019-08-20_18-34-31_UTC,2019-08-20 13:34:31,JUICY PUFF,10,0,"JUUL available at all locations!! @juulvapor stop in we now! .
.
#juul #vape #vapenation #podsystem #juul #juuling #juulpods #juulgang #vape #juulnation #vapenation #juulvapor #vaping #juulvape #juultricks #vapefam #vapes #vapetricks #vapepen #juulcompatible #juulpod #juulcentral #doit #vapeon #supreme","['#juul', '#vape', '#vapenation', '#podsystem', '#juul', '#juuling', '#juulpods', '#juulgang', '#vape', '#juulnation', '#vapenation', '#juulvapor', '#vaping', '#juulvape', '#juultricks', '#vapefam', '#vapes', '#vapetricks', '#vapepen', '#juulcompatible', '#juulpod', '#juulcentral', '#doit', '#vapeon', '#supreme']",['@juulvapor']
2019-08-21_08-25-01_UTC,2019-08-21 03:25:01,,12,0,#juulvape,['#juulvape'],[]
2019-08-22_12-57-43_UTC,2019-08-22 07:57:43,,4,0,"One obstacle that is often experienced when people want to switch to vaping is the hasslethat will be faced.

The hassles include replacing the coil and cotton inside after a few days ofuse, battery charging, to variations of juices that can make you confused.

Not to mention thematter of learning to design a good and correct coil for its atomizer.  #JuulVape #JuulStarterKit #smokingroom

http://bit.ly/2L7ZU7g","['#JuulVape', '#JuulStarterKit', '#smokingroom']",[]
2019-08-22_19-46-46_UTC,2019-08-22 14:46:46,,215,4,"JuulPods™️ or AirJuul™️ 🤔🔥😍
——————————————————————————————
Follow:
@edmbuzzed ——————————————————————————————
#juul #juulmemes #juulpods #juultricks #juulnation #juulvapor #juulgang #juulcentral #juulskins #juuling #juullife #doitforjuul #doit4juul #juulvape #juulpod #vapetricks #vape #vapepen #vapeporn #vaper #vapers #vapeon #vapefam #vapecommunity #vapenation #vapelife #vapeuk #vapeindonesia #vapelyfe #vapesociety","['#juul', '#juulmemes', '#juulpods', '#juultricks', '#juulnation', '#juulvapor', '#juulgang', '#juulcentral', '#juulskins', '#juuling', '#juullife', '#doitforjuul', '#doit4juul', '#juulvape', '#juulpod', '#vapetricks', '#vape', '#vapepen', '#vapeporn', '#vaper', '#vapers', '#vapeon', '#vapefam', '#vapecommunity', '#vapenation', '#vapelife', '#vapeuk', '#vapeindonesia', '#vapelyfe', '#vapesociety']",['@edmbuzzed']
2019-08-24_03-40-36_UTC,2019-08-23 22:40:36,,28,0,"🔥BISMILLAH🔥
----
Product: Pandora Pod + 1 catrdige
Condition: 9,7/10
Size: os
Price: 👍SOLD🔥
Minus: Lanyard hilang, Box kebuang
----
For order and consignment:
DM ADMIN
(+62)81226211570 (WA)
💯 Authentic
FAKE? FULL REFUND

#pandorapod #vapejakartatimur #vapeindonesia #vapepods #juulvape #saltnicotine #vapemurahmeriah #chasingclouds #dailyvape #vapetricks","['#pandorapod', '#vapejakartatimur', '#vapeindonesia', '#vapepods', '#juulvape', '#saltnicotine', '#vapemurahmeriah', '#chasingclouds', '#dailyvape', '#vapetricks']",[]
2019-08-24_03-49-31_UTC,2019-08-23 22:49:31,,30,0,"🔥BISMILLAH🔥
----
Product: Rofvape kit + Rda wasp nano + liquid worth 900K++
Condition: 9,7/10
Size: os
Price: 600.000 IDR
Minus: retak sedikit di firing button (gk ganggu perfoma)
----
For order and consignment:
DM ADMIN
(+62)81226211570 (WA)
💯 Authentic
FAKE? FULL REFUND

#pandorapod #vapejakartatimur #vapeindonesia #vapepods #juulvape #saltnicotine #vapemurahmeriah #chasingclouds #dailyvape #vapetricks","['#pandorapod', '#vapejakartatimur', '#vapeindonesia', '#vapepods', '#juulvape', '#saltnicotine', '#vapemurahmeriah', '#chasingclouds', '#dailyvape', '#vapetricks']",[]
2019-08-24_11-05-01_UTC,2019-08-24 06:05:01,,62,0,"How I want to spend my day....
But my Juul is at home dead 😫  #vape #vapetricks #vapepen #vapes #vaper #vaping #juul #juulpods #juulnation #juulvapor #juulvapor #juulgang #juulcentral #juulvape #juulpod #juulgangshit #juulpodsforsale #thevapeguru","['#vape', '#vapetricks', '#vapepen', '#vapes', '#vaper', '#vaping', '#juul', '#juulpods', '#juulnation', '#juulvapor', '#juulvapor', '#juulgang', '#juulcentral', '#juulvape', '#juulpod', '#juulgangshit', '#juulpodsforsale', '#thevapeguru']",[]
2019-08-24_14-58-55_UTC,2019-08-24 09:58:55,ProStudio.us,40,0,Model: @mara_loly Photographer: @cristoferbryanrodriguez #vape #juul #denvermodeling #denverfashionmodels #denverfashion #denverfashionphotographer #beautifuldarkskin #ebonymodeling #juulvape #denverartscene,"['#vape', '#juul', '#denvermodeling', '#denverfashionmodels', '#denverfashion', '#denverfashionphotographer', '#beautifuldarkskin', '#ebonymodeling', '#juulvape', '#denverartscene']","['@mara_loly', '@cristoferbryanrodriguez']"
2019-10-14_03-40-31_UTC,2019-10-13 22:40:31,"Candeias, Bahia, Brazil",43,2,"@steamdragonvapeshop 
@tastyvapebrasil .
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#vapeon #vapenation #naofumevapore #instavapers #vapebrasil #vapebr #brazilianvapers #vapelife #vapinglove #vaporizadores #vapefam #vapesp #vapepod #vapestore #podsystem #vapersbrasil #ecig #juulpods #juulvape #juulbrasil #smoke #girlsvapehard #e8pod #pod #steam","['#vapeon', '#vapenation', '#naofumevapore', '#instavapers', '#vapebrasil', '#vapebr', '#brazilianvapers', '#vapelife', '#vapinglove', '#vaporizadores', '#vapefam', '#vapesp', '#vapepod', '#vapestore', '#podsystem', '#vapersbrasil', '#ecig', '#juulpods', '#juulvape', '#juulbrasil', '#smoke', '#girlsvapehard', '#e8pod', '#pod', '#steam']","['@steamdragonvapeshop', '@tastyvapebrasil']"
2019-10-15_13-59-12_UTC,2019-10-15 08:59:12,"Candeias, Bahia, Brazil",29,3,"@steamdragonvapeshop 
@tastyvapebrasil .
.
.
.
.
.
.
.
.
.
#vapeon #vapenation #naofumevapore #instavapers #vapebrasil #vapebr #brazilianvapers #vapelife #vapinglove #vaporizadores #vapefam #vapesp #vapepod #vapestore #podsystem #vapersbrasil #ecig #juulpods #juulvape #juulbrasil #smoke #girlsvapehard #e8pod #pod #steam
#steamdragon","['#vapeon', '#vapenation', '#naofumevapore', '#instavapers', '#vapebrasil', '#vapebr', '#brazilianvapers', '#vapelife', '#vapinglove', '#vaporizadores', '#vapefam', '#vapesp', '#vapepod', '#vapestore', '#podsystem', '#vapersbrasil', '#ecig', '#juulpods', '#juulvape', '#juulbrasil', '#smoke', '#girlsvapehard', '#e8pod', '#pod', '#steam', '#steamdragon']","['@steamdragonvapeshop', '@tastyvapebrasil']"
2022-09-07_14-11-41_UTC,2022-09-07 09:11:41,,5,0,"HARTFORD, Conn. (AP) — Electronic cigarette maker Juul Labs has agreed to pay nearly $440 million to settle a two-year investigation by 33 states into the marketing of its high-nicotine vaping products, which have long been blamed for sparking a national surge in teen vaping.

Connecticut Attorney General William Tong announced the deal Tuesday on behalf of the states plus Puerto Rico, which joined together in 2020 to probe Juul’s early promotions and claims about the benefits of its technology as a smoking alternative.

The settlement, which includes numerous restrictions on how Juul can market its products, resolves one of the biggest legal threats facing the beleaguered company, which still faces nine separate lawsuits from other states. Additionally, Juul faces hundreds of personal lawsuits brought on behalf of teenagers and others who say they became addicted to the company’s vaping products.

The states’ investigation found that Juul marketed its e-cigarettes to underage teens with launch parties, product giveaways and ads and social media posts using youthful models, according to a statement.

💨CLICK LINK IN BIO FOR FULL ARTICLE 💨

#juulvape #news #lawsuit #goldenhammertx","['#juulvape', '#news', '#lawsuit', '#goldenhammertx']",[]
